,Component_1,Component_2
689,0.23519488725184867,0.5836453591095304
690,0.03514613270028893,0.006301737156571744
691,0.3054761148508633,0.044918201798076714
692,0.3106758937948842,0.1535385449029602
693,0.06748914774192522,0.0882787987864186
694,0.10894478037740127,0.006881352547119969
695,0.023250401818309674,0.0015859903489327616
696,0.01630754996094619,0.1884613708112884
697,0.058946328443965586,0.04361114326837327
698,0.0013296779721887967,0.02322563499483029
699,0.020041301186956045,0.1268520531723831
700,0.33277602889417596,0.036710319618833635
701,0.15395784962525833,0.07021505866347372
702,0.25789098764624124,0.252928639216354
703,0.008269560110286062,0.000748152112433891
704,0.09380809368308976,0.24210279017704892
705,0.0005266892894289734,0.310304405404353
706,0.24573933940063042,0.12493816291066846
707,0.016265245730482398,0.0032550301070781566
708,0.026138483804001703,0.057109653487586086
709,0.04243370164078793,0.009786285862916749
710,0.29382743874737116,0.13007435922552305
711,0.07063010976257025,0.006346060779607091
712,0.002084039927960994,0.04896562598804293
713,0.1153697599568555,0.0023245300726820223
714,0.020085823208265585,0.026740267943850392
715,0.23496416718611682,0.0973475273112847
716,0.003966719636680433,0.21015531034874324
717,0.07512430863983774,0.0881655210251574
718,0.057605414662478205,0.6564177363482072
719,0.17132131719609983,0.00029432821283287053
720,0.02796308712662297,0.16145706800835016
721,0.23170138969409218,0.03313589752848211
722,0.11952011764438913,0.20905467394414864
723,0.11049428615798121,0.19905001787367468
724,0.07432417197985963,0.05960213249389955
725,0.03954732272926886,0.0013065683730252395
726,0.0006949173505707352,0.04073206441218237
727,0.012486949363731173,0.22653386080117052
728,0.16376557621936647,0.18388052048985914
729,0.033153012713673526,0.2719403823924702
730,0.24374136507486882,0.11230164290622839
731,0.0019804706870865346,0.011103546039758275
732,0.00865606757451283,0.17583896884020161
733,0.030912415960878976,0.19082714833324793
734,0.04407556055597139,0.014551871585809194
735,0.20064805361852045,0.2476240028245032
736,0.34351742151652603,0.019745093584175925
737,0.07298180722106341,0.09081067734489162
738,0.06629978889987191,0.007044361608621092
739,0.19787706784673495,0.07471352752598065
740,0.1142577371979039,0.001901562133835553
741,0.06928325217526528,0.012629836170166952
742,0.12243714082184577,0.12019753888587124
743,0.08765514114014755,0.0071760099286569635
744,0.007920539171792534,0.031247768917744213
745,0.0050706871027504504,0.005344764956393906
746,0.01455782485152512,0.13056012115789947
747,0.22176805111152917,0.009373887681614276
748,0.14527285857332586,0.007840881828794307
749,0.0019162123867923395,0.27637007573134054
750,0.08501788296618269,0.001069420002449042
751,0.003171925362974401,0.18631229242614963
752,0.15163515901888114,0.0001229756289334366
753,0.03885637413231218,0.010918504518605822
754,0.16376624341911514,0.04341036114897929
755,0.09809859567802354,0.09190197222804164
756,0.00022602311157911867,0.002093788799055422
757,0.11662767515114537,0.24118239889116966
758,0.02681650932236687,7.927319528004063e-05
759,0.09936012125897196,0.24384834779267872
760,0.08385024371837158,0.03685697641350487
761,0.0010380877263535143,0.0001639385671510925
762,0.07283373936373569,0.0011689285572428507
763,0.12805767579065339,0.4013787168181342
764,0.002288227831757741,0.2802979173418274
765,0.02476802413320484,5.322487235469137e-05
766,0.25629972278919677,0.04315005801902143
767,0.19457660434118554,0.09847063245427276
768,0.24502165684711255,0.016401762901444388
769,0.0032471690475941242,0.0953331813063375
770,0.024461720172550074,0.16824905491995312
771,0.022941965652513444,0.020847947854589426
772,0.009158629888815977,0.41009190978906934
773,0.004449979171309674,0.17278505446467846
774,0.30319853998333024,0.3208393794452723
775,0.15918444599042034,0.10249695014603676
776,0.06886999311746286,0.007806548663988152
777,0.3791897133032616,0.03477576177353465
778,0.11217541958830046,0.05747315350971425
779,0.09575506937082627,0.11744932679611057
780,0.013750998521132068,0.25484300244138663
781,0.01090746133787188,0.0023684631183853583
782,0.22842540548155157,0.006345314066575216
783,0.06027266306986912,0.01606401133475733
784,0.08358664061930686,0.022421736041678356
785,0.024913879654759913,0.2506689928574398
786,0.007267838975285664,0.27472973414394153
787,0.21148229700120894,0.01230666577496375
788,4.509438027461994e-05,0.029804381304419782
789,0.07141027245487826,0.02970469379638557
790,0.02338124382539155,0.04655542252473522
791,0.0723910688355486,0.003507491632207239
792,0.011883533059617543,0.03458082513346464
793,0.17589789196468752,0.018723907338826052
794,0.0003927055577534973,0.12357617523581085
795,0.12836809808205127,0.5265703078264142
796,0.24816178008552095,0.11421567841216386
797,0.011014846077651403,0.036361301375929876
798,0.059507119771231166,0.0006261012972878142
799,0.37836312316504694,0.08720801976657286
800,0.008337911476966019,0.056765601287665876
801,0.06370469084160164,0.003465204566988572
802,0.04929453023645862,0.37459644690997246
803,0.11312079000827913,0.14558322788771896
804,0.09886047138247336,0.0042626205936694755
805,0.2220098037944964,0.004034618844413109
806,0.015530421356493471,0.015906047547814984
807,0.16589481003336995,0.009436117290541748
808,0.053001018615057675,0.023249184472806158
809,0.23779432030141878,0.03080220767397552
810,0.06807165974911514,0.002872763476791658
811,0.05378585824065966,0.058316932629426894
812,0.038041320455746694,0.1894549395798111
813,0.01647199131163696,0.0036037507899882924
814,0.021281811919405886,0.00020268272639643205
815,0.128900282882903,0.17016139500543956
816,0.08038331267843646,0.40344155340679827
817,0.3105567668561825,0.04706558420398585
818,0.054114976918856264,0.018064025399503057
819,0.04556781572465704,0.01790908776809618
820,0.11813658568215937,0.0005758067483564987
821,0.2374121640015383,0.07238590624299374
822,0.09663277905863721,0.014399852901522976
823,0.19052257793081467,0.053932890220675433
824,0.0015328130814771046,0.04956251586565479
825,0.17574886296413994,0.4876649830340719
826,0.02236857142473608,0.015441447219407484
827,0.03386648425968265,0.1271092061787489
828,0.045031919029073594,0.06171532092193364
829,0.11189544381212657,0.24540244225664973
830,0.007440794297730569,0.3202358575238101
831,0.037269923417798556,0.0015314401165893124
832,0.19447651186511683,0.1581239819172165
833,0.0021360211538338143,0.16851953381553442
834,4.7575035217082427e-07,0.32775638435547155
835,0.29039674487038264,0.06705659953578964
836,0.02361041209582427,0.028297706094231788
837,0.10782147357453623,0.007597805424222687
838,0.002709521691731097,0.026524586359704505
839,0.1690028762383018,0.1454571961163207
840,0.04648182422392882,0.1494831550544617
841,0.047932229505927765,0.0033287605512014634
842,0.2264147170206075,0.06584704351415617
843,0.10857868248431196,0.21248121498299993
844,0.1031737036915124,0.005371781405951995
845,0.06577423310556692,0.030725827671198806
846,0.19997902226469422,0.3080299354696528
847,0.0005384644929280198,0.21475988377834035
848,0.24867080602753566,0.34699463549325194
849,0.062464094970150895,0.2983484374108974
850,0.25034507842582737,0.015166235127397272
851,0.2302099918636473,0.19965608047256916
852,0.25956863386352075,0.39571524943035513
853,0.038748723608654265,0.1651902620787984
854,0.07246655048287552,0.1608903304561395
855,0.04966466135946383,0.0006927166985689136
856,0.06413286577187312,0.026093927887005902
857,0.278053574937435,0.15197070972086194
858,0.030898675174969588,0.1191670941591453
859,0.12951269530009601,0.009761151701679946
860,0.04452565683196232,0.03662572413535647
861,0.01484572702756905,0.49826664511684216
862,0.09616911343202096,0.00043675206451852404
863,0.008514043776619662,0.058963779482804915
864,0.13201865736503518,0.18755348538505684
865,0.17312605937156364,2.337422358052348e-06
866,0.08033706376642066,0.39181785473117764
867,0.002327795019148122,0.046718738747246344
868,0.08135345215237838,0.034301861516463465
869,0.2720361627401702,0.016747677623609868
870,0.11472384611295577,0.000940383570122929
871,0.12877668068339845,0.018734482229710536
872,0.14500512747180175,0.0736531925515592
873,0.0011529379059120662,0.027009838406318553
874,0.021287144062408888,0.45684394049751487
875,0.056732304481779024,0.33290234654214396
876,0.045493413370860686,0.17472042037886584
877,0.3427297118571632,0.26662009732340725
878,0.28950772987126294,1.6580781570148868e-05
879,0.060938119416261836,0.34271720176480697
880,0.3740923114072333,0.45131362340532966
881,0.3910541326888929,0.03424565827453698
882,0.16461762883055783,0.19120486766566797
883,0.14585501379190574,0.23938960585842942
884,0.05656601630256785,0.033602771381153196
885,8.881462203965716e-07,0.01080777729766727
886,0.009894582194372323,0.003007665609308116
887,0.026634404949619828,0.2339423008870983
888,0.18438500193269453,0.018411589831382327
889,0.2271306214780265,0.0062024681536415995
890,0.001554835197172934,0.06050251126341213
891,0.24672244307683494,0.002009277486982421
892,0.21977390160333846,0.0931329148106681
893,0.11322258627313707,0.16916180724746013
894,0.010071422918295695,0.23558198677710376
895,0.25441844787052864,1.6759186497134708e-06
896,0.19195221682127037,0.036226921398008136
897,0.018681908549907342,0.25941628339046113
898,0.023799697298499244,0.0005540594700923781
899,0.04752003138424162,0.045772838289966866
900,0.015003004657027268,0.0013498842715620155
901,0.043784094631762645,0.0029351045556784095
902,0.20753652669301498,0.020532181131558608
903,0.00881132796626265,0.015729627142119375
904,0.10522562019588873,0.08182135985724541
905,0.11098575137390444,0.09490195993149803
906,0.10752168184535525,0.07688075672464526
907,0.09035781699483958,0.11489525795629436
908,0.1402644483644771,0.06788838508225677
909,0.21895132081601043,0.04116021668538076
910,0.07880589028464022,0.1606378955982804
911,0.07918340648864669,0.017871688895192344
912,0.07824462507731061,0.01739221775522398
913,0.0508625036429747,0.18788482429506098
914,0.16374086153989795,0.010492051552677933
915,0.17331086014757233,0.00247620571166345
916,0.2917374861756925,0.051479438883927336
917,0.23744840839467887,0.10129750041993706
918,0.07789579512424498,0.31515960926901687
919,0.19749205926071567,0.045681457028847045
920,0.002743311803641669,0.11939141179697224
921,1.6694478705988017e-05,0.015479291832921925
922,0.016452035261930682,0.02605291624880793
923,0.019955276505389523,0.003820346186012081
924,0.17835394607834978,0.06318109859860958
925,0.015514005520881382,0.06175638370197731
926,0.22138766283684835,0.16045564021578515
927,0.1274520313666309,0.21127874957925155
928,0.24226349327646354,0.25537054325543623
929,0.03814948759157296,0.20633677083949062
930,0.01992292001816616,0.09850028633710593
931,0.1655251307437278,0.0003201526611718949
932,0.08085829324800882,0.12959514274955986
933,0.06409785788234595,0.0005026357493663774
934,0.3071453797868141,0.05523478018494058
935,0.09988864053467575,0.40442788361436727
936,0.089748455108699,0.005847295650057733
937,0.16218190144965,0.08069870737702625
938,0.0525619248965998,0.26875160006854826
939,0.26699139121900495,0.014396914518685302
940,0.12798370692088187,0.0489449092658529
941,0.23894298323591806,0.00014831996250578783
942,0.08043629644782377,0.0016272471065918314
943,0.010819834891259504,0.1555670474024693
944,0.02562052494326569,0.013678703193570431
945,0.17282079964333347,0.04741699186498785
946,0.24004556408104585,0.2467070871968113
947,0.08019373469213217,0.12341338748845718
948,0.001226172833446293,0.0028261868571331354
949,0.3185276172339954,0.20018944595745972
950,0.09519902055144572,0.0005678016343989298
951,0.00016359691209033182,1.9506738031466727e-05
952,0.17202988973956762,0.11774153952205733
953,0.27102962528163677,4.310872996993827e-05
954,0.21471990759049678,0.010270350443543045
955,0.1955196033135655,0.023561979546466025
956,0.012467503471271367,0.08901435882424187
957,0.2944858041095767,1.1337578799405355e-06
958,0.027330627502272768,0.0025521344567227063
959,0.09342329672352961,0.20503995329707114
960,0.06780772237833595,0.02891489523946726
961,0.19686866988171386,0.03160960742575475
962,0.00020546997840467228,0.23389444959124878
963,0.05825756262676654,0.012628417030547024
964,0.012150687095696918,0.06688463484628057
965,0.0026432949978927784,0.007129373710235128
966,0.21367290527826416,0.0001412678854353479
967,0.044605489223828704,0.003208536555212624
968,0.04359210018301661,0.007423338630901127
969,0.016974378023200974,0.7890988735626464
970,0.032409385784224726,0.07270971304941871
971,0.06662632065719074,0.01297233508787271
972,0.001533024718813096,0.15369949452811782
973,0.07703857954621665,0.0041056415471518075
974,0.002774376060581076,0.2974907121616584
975,0.15151312878067932,0.3462486697675788
976,0.02673601810973797,0.005167441376235697
977,0.003026698091342936,0.27404147050716415
978,0.030770635444232586,0.7049561945895088
979,0.05064912266900796,0.08570935768375197
980,0.24000842657176769,0.07073253128161494
981,0.2244468688755,0.003541209390182709
982,0.10277739134088282,0.009515169228756866
983,0.00013211262614218707,0.051460188883849844
984,0.008264068634878077,0.2764511026234877
985,0.0380217092273788,0.0026980807596176763
986,0.0008187265211607682,0.05152845002471682
987,0.06234514374189676,0.20809595609227954
988,0.0357392552953593,0.20187413280962221
989,0.2424861752447678,0.01573227946729737
990,0.2027924574843082,0.21061351927054633
991,0.007821058237020248,0.027815536932408694
992,0.10232759119134072,0.3043571215716643
993,0.1971531205168481,0.35075075144577794
994,0.15522835027747692,0.459331187552041
995,0.12343185710161199,0.030196764004185354
996,0.05628679296933336,0.22116220479282875
997,0.21668213465237482,0.13736152680132982
998,0.015427728067988379,0.002674514601387531
999,0.37420256689115544,0.12781699972347244
